garage,/ɡəˈrɑːʒ/,n.,車庫,He parked the car in the garage.,他把車停在車庫裡。
gather,/ˈɡæð.ər/,v.,聚集,They gather for the meeting.,他們聚集開會。
general,/ˈdʒɛn.ər.əl/,adj.,一般的,The general opinion is positive.,一般的意見是正面的。
generous,/ˈdʒɛn.ər.əs/,adj.,慷慨的,She is a generous person.,她是一個慷慨的人。
genius,/ˈdʒiː.nɪəs/,n.,天才,He is a musical genius.,他是音樂天才。
gentle,/ˈdʒɛn.təl/,adj.,溫柔的,She is a gentle person.,她是一個溫柔的人。
gentleman,/ˈdʒɛn.təl.mən/,n.,紳士,He is a true gentleman.,他是一位真正的紳士。
geography,/dʒiˈɒɡ.rə.fi/,n.,地理,She studies geography.,她學習地理。
gesture,/ˈdʒɛs.tʃər/,n.,手勢,He made a friendly gesture.,他做了一個友好的手勢。
goal,/ɡəʊl/,n.,目標,His goal is to become a doctor.,他的目標是成為一名醫生。
god,/ɡɒd/,n.,神,She believes in God.,她相信神。
gold,/ɡəʊld/,n.,金,The ring is made of gold.,這個戒指是金做的。
golden,/ˈɡəʊl.dən/,adj.,金色的,The sunset was golden.,黃昏是金色的。
golf,/ɡɒlf/,n.,高爾夫球,He plays golf every weekend.,他每個週末打高爾夫球。
government,/ˈɡʌv.ər.mənt/,n.,政府,The government passed a new law.,政府通過了一項新法律。
granddaughter,/ˌɡrænˈdɔː.tər/,n.,孫女,She is my granddaughter.,她是我的孫女。
grandson,/ˈɡræn.sʌn/,n.,孫子,He is my grandson.,他是我的孫子。
greedy,/ˈɡriː.di/,adj.,貪婪的,He is a greedy person.,他是一個貪婪的人。
greet,/ɡriːt/,v.,問候,She greeted him warmly.,她熱情地問候他。
guard,/ɡɑːrd/,n.,守衛,The guard stood at the door.,守衛站在門口。
guest,/ɡɛst/,n.,客人,She welcomed the guest.,她歡迎客人。
guide,/ɡaɪd/,n.,嚮導,He is a tour guide.,他是導遊。
gun,/ɡʌn/,n.,槍,He carried a gun.,他帶著一把槍。
haircut,/ˈheər.kʌt/,n.,理髮,He got a new haircut.,他理了新髮型。
hairdresser,/ˈheərˌdrɛs.ər/,n.,理髮師,She is a skilled hairdresser.,她是一位技術嫻熟的理髮師。
hall,/hɔːl/,n.,大廳,The hall is spacious.,大廳很寬敞。
hammer,/ˈhæm.ər/,n.,錘子,He used a hammer to fix the shelf.,他用錘子修理架子。
handkerchief,/ˈhæŋ.kər.tʃɪf/,n.,手帕,She used a handkerchief to wipe her tears.,她用手帕擦乾眼淚。
handle,/ˈhæn.dəl/,v.,處理,He handled the situation well.,他處理得很好。
hanger,/ˈhæŋ.ər/,n.,衣架,She hung her coat on the hanger.,她把外套掛在衣架上。
heater,/ˈhiː.tər/,n.,取暖器,He turned on the heater.,他打開了取暖器。
height,/haɪt/,n.,高度,The building's height is impressive.,這棟建築的高度令人印象深刻。
helicopter,/ˈhɛl.ɪ.kɒp.tər/,n.,直升機,The helicopter landed safely.,直升機安全著陸。
hero,/ˈhɪə.rəʊ/,n.,英雄,He is a hero.,他是英雄。
highway,/ˈhaɪ.weɪ/,n.,公路,The highway is busy.,公路很繁忙。
hip,/hɪp/,n.,臀部,She injured her hip.,她傷了臀部。
hire,/ˈhaɪər/,v.,雇用,He hired a new employee.,他雇用了一名新員工。
hole,/həʊl/,n.,洞,He dug a hole in the ground.,他在地上挖了一個洞。
homesick,/ˈhəʊm.sɪk/,adj.,思鄉的,She feels homesick.,她思鄉心切。
honesty,/ɒnˈɛs.ti/,n.,誠實,Honesty is important.,誠實很重要。
horrible,/ˈhɒr.ə.bəl/,adj.,可怕的,The movie was horrible.,這部電影很可怕。
host,/həʊst/,n.,主人,He is a gracious host.,他是一位熱情的主人。
housework,/ˈhaʊs.wɜːrk/,n.,家務,She does the housework.,她做家務。
hug,/hʌɡ/,v.,擁抱,She hugged him tightly.,她緊緊擁抱他。
human,/ˈhjuː.mən/,n.,人類,He is a kind human.,他是一個善良的人。
humble,/ˈhʌm.bəl/,adj.,謙虛的,He is a humble person.,他是一個謙虛的人。
humid,/ˈhjuː.mɪd/,adj.,潮濕的,The weather is humid.,天氣很潮濕。
humor,/ˈhjuː.mər/,n.,幽默,He has a good sense of humor.,他有很好的幽默感。
humorous,/ˈhjuː.mər.əs/,adj.,幽默的,The story is humorous.,這個故事很幽默。
hunger,/ˈhʌŋ.ɡər/,n.,飢餓,He felt hunger.,他感到飢餓。
hunter,/ˈhʌn.tər/,n.,獵人,He is an experienced hunter.,他是一位有經驗的獵人。
ignore,/ɪɡˈnɔːr/,v.,忽視,He ignored her advice.,他忽視了她的建議。
ill,/ɪl/,adj.,生病的,She feels ill.,她感到不舒服。
imagine,/ɪˈmædʒ.ɪn/,v.,想像,He can imagine the future.,他可以想像未來。
impolite,/ɪmˈpəʊ.laɪt/,adj.,無禮的,His behavior was impolite.,他的行為很無禮。
importance,/ɪmˈpɔːr.təns/,n.,重要性,The importance of education is clear.,教育的重要性是明顯的。
impossible,/ɪmˈpɒs.ə.bəl/,adj.,不可能的,The task is impossible.,這項任務是不可能的。
improve,/ɪmˈpruːv/,v.,改進,He needs to improve his skills.,他需要改進他的技能。
include,/ɪnˈkluːd/,v.,包括,The price includes tax.,價格包括稅。
income,/ˈɪn.kʌm/,n.,收入,His income is stable.,他的收入穩定。
increase,/ɪnˈkriːs/,v.,增加,The temperature will increase.,溫度會上升。
independent,/ˌɪn.dɪˈpen.dənt/,adj.,獨立的,She is an independent woman.,她是一個獨立的女性。
indicate,/ˈɪn.dɪ.keɪt/,v.,指示,The sign indicates the direction.,標誌指示方向。
influence,/ˈɪn.flu.əns/,n.,影響,His words had a great influence.,他的話有很大的影響。
information,/ˌɪn.fərˈmeɪ.ʃən/,n.,信息,The information is useful.,這個信息很有用。
ink,/ɪŋk/,n.,墨水,He wrote with black ink.,他用黑墨水寫字。
insist,/ɪnˈsɪst/,v.,堅持,He insists on his opinion.,他堅持他的意見。
inspire,/ɪnˈspaɪər/,v.,激勵,She inspires others.,她激勵別人。
instant,/ˈɪn.stənt/,adj.,立即的,The response was instant.,回應是立即的。
instrument,/ˈɪn.strə.mənt/,n.,儀器,He plays a musical instrument.,他演奏樂器。
intelligent,/ɪnˈtɛl.ɪ.dʒənt/,adj.,聰明的,She is an intelligent student.,她是一個聰明的學生。
international,/ˌɪn.tərˈnæʃ.ə.nəl/,adj.,國際的,The event is international.,這次活動是國際性的。
interrupt,/ˌɪn.təˈrʌpt/,v.,打斷,He interrupted the conversation.,他打斷了對話。
introduce,/ˌɪn.trəˈdjuːs/,v.,介紹,She introduced her friend.,她介紹了她的朋友。
invent,/ɪnˈvent/,v.,發明,He invented a new device.,他發明了一個新裝置。
invitation,/ˌɪn.vɪˈteɪ.ʃən/,n.,邀請,She received an invitation.,她收到了邀請。
iron,/ˈaɪ.ər.ən/,n.,鐵,The gate is made of iron.,這個門是鐵做的。
jam,/dʒæm/,n.,果醬,She spread jam on the bread.,她在麵包上塗果醬。
jazz,/dʒæz/,n.,爵士樂,He listens to jazz music.,他聽爵士樂。
jealous,/ˈdʒɛl.əs/,adj.,嫉妒的,She is jealous of her sister.,她嫉妒她的姐妹。
jeep,/dʒiːp/,n.,吉普車,He drives a jeep.,他開吉普車。
joke,/dʒəʊk/,n.,笑話,He told a funny joke.,他講了一個有趣的笑話。
journalist,/ˈdʒɜːr.nə.lɪst/,n.,記者,She is a famous journalist.,她是一位著名的記者。
judge,/dʒʌdʒ/,n.,法官,The judge made a decision.,法官做出了決定。
ketchup,/ˈkɛtʃ.ʌp/,n.,番茄醬,He put ketchup on his fries.,他在薯條上加了番茄醬。
kilometer,/kɪˈlɒm.ɪ.tər/,n.,公里,The marathon is 42 kilometers long.,馬拉松有42公里長。
kindergarten,/ˈkɪn.dərˌɡɑːr.tən/,n.,幼兒園,She teaches at a kindergarten.,她在幼兒園教書。
kingdom,/ˈkɪŋ.dəm/,n.,王國,He rules over a vast kingdom.,他統治著一個廣闊的王國。
kitten,/ˈkɪt.ən/,n.,小貓,The kitten is very playful.,小貓非常頑皮。
lack,/læk/,v.,缺乏,He lacks confidence.,他缺乏信心。
lady,/ˈleɪ.di/,n.,女士,The lady is very elegant.,這位女士非常優雅。
lamb,/læm/,n.,羔羊,The lamb is gentle.,羔羊很溫順。
latter,/ˈlæt.ər/,adj.,後者,The latter option is better.,後者選項更好。
law,/lɔː/,n.,法律,He studies law at university.,他在大學學習法律。
lay,/leɪ/,v.,放置,She lay the book on the table.,她把書放在桌子上。
leaf,/liːf/,n.,葉子,The leaves are turning yellow.,葉子變黃了。
level,/ˈlev.əl/,n.,水平,He reached a new level.,他達到了一個新的水平。
lick,/lɪk/,v.,舔,The cat licked its paw.,貓舔了它的爪子。
lift,/lɪft/,v.,提升,He lifted the heavy box.,他提起了重箱子。
lightning,/ˈlaɪt.nɪŋ/,n.,閃電,Lightning struck the tree.,閃電擊中了樹。
likely,/ˈlaɪk.li/,adj.,可能的,It is likely to rain.,可能會下雨。
limit,/ˈlɪm.ɪt/,n.,限制,There is a speed limit.,有速度限制。
link,/lɪŋk/,n.,連結,The link is broken.,連結斷了。
liquid,/ˈlɪk.wɪd/,n.,液體,Water is a liquid.,水是液體。
liter,/ˈliː.tər/,n.,公升,The bottle holds one liter.,這個瓶子可以裝一公升。
loaf,/ləʊf/,n.,麵包,He bought a loaf of bread.,他買了一條麵包。
local,/ˈləʊ.kəl/,adj.,當地的,The local market is busy.,當地市場很繁忙。
lock,/lɒk/,n.,鎖,He forgot the lock combination.,他忘了鎖的組合。
locker,/ˈlɒk.ər/,n.,置物櫃,She put her books in the locker.,她把書放在置物櫃裡。
loser,/ˈluː.zər/,n.,失敗者,He is a sore loser.,他是個輸不起的人。
ma'am,/mæm/,n.,女士,Yes, ma'am.,是的，女士。
magazine,/ˌmæɡ.əˈziːn/,n.,雜誌,She reads a fashion magazine.,她閱讀時尚雜誌。
magician,/məˈdʒɪʃ.ən/,n.,魔術師,The magician performed tricks.,魔術師表演了魔術。
main,/meɪn/,adj.,主要的,The main reason is clear.,主要原因很明顯。
major,/ˈmeɪ.dʒər/,adj.,主要的,He has a major role.,他有一個主要角色。
male,/meɪl/,n.,男性,The male lion is strong.,雄獅很強壯。
mall,/mɔːl/,n.,購物中心,She went to the mall.,她去了購物中心。
manager,/ˈmæn.ɪ.dʒər/,n.,經理,He is the store manager.,他是商店經理。
mango,/ˈmæŋ.ɡəʊ/,n.,芒果,She loves eating mango.,她喜歡吃芒果。
manner,/ˈmæn.ər/,n.,方式,He spoke in a polite manner.,他以禮貌的方式說話。
marry,/ˈmæ.ri/,v.,結婚,They plan to marry next year.,他們計劃明年結婚。
marvelous,/ˈmɑːr.və.ləs/,adj.,奇妙的,The view is marvelous.,景色很奇妙。
mass,/mæs/,n.,質量,The mass of the object is heavy.,這個物體的質量很重。
master,/ˈmɑː.stər/,n.,主人,He is the master of the house.,他是這個家的主人。
match,/mætʃ/,n.,比賽,The football match was exciting.,足球比賽很精彩。
maximum,/ˈmæk.sɪ.məm/,adj.,最大的,The maximum speed is 100 km/h.,最高速度是每小時100公里。
measure,/ˈmɛʒ.ər/,v.,測量,He measured the room's size.,他測量了房間的大小。
mechanic,/mɪˈkæn.ɪk/,n.,技工,He is a skilled mechanic.,他是一位技術嫻熟的技工。
member,/ˈmɛm.bər/,n.,成員,She is a club member.,她是俱樂部成員。
memory,/ˈmɛm.ə.ri/,n.,記憶,He has a good memory.,他有很好的記憶。
men's room,/mɛnz ruːm/,n.,男廁,The men's room is on the left.,男廁在左邊。
message,/ˈmɛs.ɪdʒ/,n.,信息,He left a message.,他留了一條信息。
metal,/ˈmɛt.əl/,n.,金屬,The door is made of metal.,這扇門是金屬做的。
meter,/ˈmiː.tər/,n.,米,The room is ten meters long.,這個房間有十米長。
method,/ˈmɛθ.əd/,n.,方法,He uses a new method.,他使用一種新方法。
microwave,/ˈmaɪk.roʊ.weɪv/,n.,微波爐,She heated the food in the microwave.,她在微波爐裡加熱食物。
middle,/ˈmɪd.əl/,n.,中間,He sat in the middle.,他坐在中間。
midnight,/ˈmɪd.naɪt/,n.,午夜,They met at midnight.,他們在午夜見面。
minor,/ˈmaɪ.nər/,adj.,次要的,It is a minor issue.,這是一個次要問題。
minus,/ˈmaɪ.nəs/,prep.,減去,Five minus two equals three.,五減二等於三。
mirror,/ˈmɪr.ər/,n.,鏡子,She looked in the mirror.,她照了鏡子。
mix,/mɪks/,v.,混合,He mixed the ingredients.,他混合了配料。
model,/ˈmɒd.əl/,n.,模特,She is a famous model.,她是一位著名的模特。
monster,/ˈmɒn.stər/,n.,怪物,The monster scared the kids.,怪物嚇到了孩子們。
mosquito,/məˈskiː.təʊ/,n.,蚊子,The mosquito bit him.,蚊子咬了他。
motion,/ˈmoʊ.ʃən/,n.,運動,The car is in motion.,汽車在運動。
movement,/ˈmuːv.mənt/,n.,運動,The movement is slow.,運動很慢。
musician,/mjuːˈzɪʃ.ən/,n.,音樂家,He is a talented musician.,他是一位有才華的音樂家。
napkin,/ˈnæp.kɪn/,n.,餐巾,She used a napkin to wipe her mouth.,她用餐巾擦嘴。
narrow,/ˈnæ.roʊ/,adj.,狹窄的,The path is narrow.,這條路很狹窄。
nation,/ˈneɪ.ʃən/,n.,國家,He loves his nation.,他愛他的國家。
natural,/ˈnætʃ.ər.əl/,adj.,自然的,The park is a natural wonder.,這個公園是自然奇觀。
naughty,/ˈnɔː.ti/,adj.,淘氣的,The child is naughty.,這個孩子很淘氣。
necessary,/ˈnɛs.ə.sɛr.i/,adj.,必要的,It is necessary to study.,學習是必要的。
necklace,/ˈnɛk.ləs/,n.,項鍊,She wore a beautiful necklace.,她戴了一條漂亮的項鍊。
needle,/ˈniː.dəl/,n.,針,She used a needle to sew.,她用針縫。
negative,/ˈnɛɡ.ə.tɪv/,adj.,否定的,The result is negative.,結果是否定的。
neither,/ˈnaɪ.ðər/,conj.,也不,Neither option is good.,兩個選項都不好。
nephew,/ˈnɛf.juː/,n.,姪子,He is my nephew.,他是我的姪子。
nervous,/ˈnɜːr.vəs/,adj.,緊張的,He is nervous about the test.,他對考試感到緊張。
nest,/nɛst/,n.,巢,The birds built a nest.,鳥兒建了一個巢。
net,/nɛt/,n.,網,He caught a fish with a net.,他用網捕魚。
nice-looking,/naɪsˈlʊkɪŋ/,adj.,好看的,She is a nice-looking girl.,她是一個好看的女孩。
niece,/niːs/,n.,姪女,She is my niece.,她是我的姪女。
noisy,/ˈnɔɪ.zi/,adj.,吵鬧的,The party was noisy.,派對很吵鬧。
none,/nʌn/,pron.,沒有,None of them came.,他們沒有一個來。
nor,/nɔːr/,conj.,也不,He is not tall nor strong.,他既不高也不壯。
novel,/ˈnɒv.əl/,n.,小說,She is reading a novel.,她在讀小說。
nut,/nʌt/,n.,堅果,He ate a handful of nuts.,他吃了一把堅果。
obey,/əˈbeɪ/,v.,服從,He obeys the rules.,他遵守規則。
object,/ˈɒb.dʒɛkt/,n.,物體,The object is heavy.,這個物體很重。
ocean,/ˈəʊ.ʃən/,n.,海洋,The ocean is vast.,海洋廣闊無垠。
offer,/ˈɒf.ər/,v.,提供,He offered his help.,他提供幫助。
omit,/əʊˈmɪt/,v.,省略,He omitted the details.,他省略了細節。
oneself,/wʌnˈsɛlf/,pron.,自己,He did it by himself.,他自己做的。
onion,/ˈʌn.jən/,n.,洋蔥,She chopped the onion.,她切了洋蔥。
operation,/ˌɒp.əˈreɪ.ʃən/,n.,手術,The operation was successful.,手術成功了。
opinion,/əˈpɪn.jən/,n.,意見,He expressed his opinion.,他表達了他的意見。
ordinary,/ˈɔːr.dɪ.nɛr.i/,adj.,普通的,It is an ordinary day.,這是一個普通的日子。
oven,/ˈʌv.ən/,n.,烤箱,She baked a cake in the oven.,她在烤箱裡烤蛋糕。
overpass,/ˈəʊ.vər.pæs/,n.,天橋,The overpass is crowded.,天橋很擁擠。
overseas,/ˌəʊ.vərˈsiːz/,adv.,海外,He lives overseas.,他住在海外。
overweight,/ˌəʊ.vərˈweɪt/,adj.,超重的,He is overweight.,他超重了。
owner,/ˈəʊ.nər/,n.,擁有者,He is the car owner.,他是汽車的擁有者。
pain,/peɪn/,n.,痛苦,He felt pain in his leg.,他感到腿痛。
painful,/ˈpeɪn.fʊl/,adj.,痛苦的,The injury is painful.,這個傷口很痛。
painter,/ˈpeɪn.tər/,n.,畫家,He is a famous painter.,他是一位著名的畫家。
pajamas,/pəˈdʒɑː.məz/,n.,睡衣,She wore her pajamas to bed.,她穿著睡衣上床。
pale,/peɪl/,adj.,蒼白的,Her face is pale.,她的臉色蒼白。
pan,/pæn/,n.,平底鍋,He cooked eggs in a pan.,他在平底鍋裡煎蛋。
panda,/ˈpæn.də/,n.,熊貓,The panda is cute.,熊貓很可愛。
pardon,/ˈpɑːr.dən/,v.,原諒,He asked for pardon.,他請求原諒。
parking lot,/ˈpɑːr.kɪŋ lɒt/,n.,停車場,The parking lot is full.,停車場滿了。
parrot,/ˈpær.ət/,n.,鸚鵡,The parrot can talk.,鸚鵡會說話。
partner,/ˈpɑːr.tnər/,n.,夥伴,He is my business partner.,他是我的商業夥伴。
passenger,/ˈpæs.ɪn.dʒər/,n.,乘客,The passenger boarded the train.,乘客上了火車。
path,/pæθ/,n.,小徑,He walked along the path.,他沿著小徑走。
patient,/ˈpeɪ.ʃənt/,n.,病人,The patient is recovering.,病人正在康復。
pattern,/ˈpæt.ərn/,n.,圖案,The shirt has a nice pattern.,這件襯衫有一個漂亮的圖案。
pause,/pɔːz/,v.,暫停,He paused to think.,他停下來思考。
peace,/piːs/,n.,和平,The world needs peace.,世界需要和平。
peaceful,/ˈpiːs.fʊl/,adj.,和平的,The village is peaceful.,這個村莊很和平。
pepper,/ˈpɛp.ər/,n.,胡椒,She added pepper to the soup.,她在湯裡加了胡椒。
perfect,/ˈpɜːr.fɪkt/,adj.,完美的,The day is perfect.,這一天很完美。
period,/ˈpɪər.i.əd/,n.,時期,That was a difficult period.,那是一個困難的時期。
personal,/ˈpɜːr.sə.nəl/,adj.,個人的,It is a personal matter.,這是一個個人問題。
physics,/ˈfɪz.ɪks/,n.,物理學,He studies physics.,他學習物理學。
pigeon,/ˈpɪdʒ.ɪn/,n.,鴿子,The pigeon flew away.,鴿子飛走了。
pile,/paɪl/,n.,堆,The books are in a pile.,書堆在一起。
pillow,/ˈpɪl.əʊ/,n.,枕頭,She rested her head on the pillow.,她把頭靠在枕頭上。
pineapple,/ˈpaɪn.æp.əl/,n.,鳳梨,He ate a slice of pineapple.,他吃了一片鳳梨。
plain,/pleɪn/,adj.,簡單的,The design is plain.,這個設計很簡單。
platform,/ˈplæt.fɔːrm/,n.,平台,He stood on the platform.,他站在平台上。
pleasant,/ˈplɛz.ənt/,adj.,愉快的,The weather is pleasant.,天氣很愉快。
pleased,/pliːzd/,adj.,高興的,She is pleased with the result.,她對結果很滿意。
plus,/plʌs/,prep.,加上,Five plus three equals eight.,五加三等於八。
poem,/ˈpəʊ.ɪm/,n.,詩,She wrote a beautiful poem.,她寫了一首美麗的詩。
poison,/ˈpɔɪ.zən/,n.,毒藥,The snake's bite is poisonous.,蛇的咬傷有毒。
pollute,/pəˈluːt/,v.,污染,The factory pollutes the river.,工廠污染了河流。
pollution,/pəˈluː.ʃən/,n.,污染,Air pollution is a problem.,空氣污染是一個問題。
pop music,/pɒp ˈmjuː.zɪk/,n.,流行音樂,She listens to pop music.,她聽流行音樂。
population,/ˌpɒp.jəˈleɪ.ʃən/,n.,人口,The city's population is large.,這個城市的人口很多。
position,/pəˈzɪʃ.ən/,n.,位置,He is in a good position.,他處於一個好位置。
positive,/ˈpɒz.ə.tɪv/,adj.,積極的,He has a positive attitude.,他有積極的態度。
potato,/pəˈteɪ.təʊ/,n.,馬鈴薯,She peeled the potato.,她剝了馬鈴薯。
powder,/ˈpaʊ.dər/,n.,粉末,She added powder to the cake.,她在蛋糕裡加了粉末。
praise,/preɪz/,v.,讚美,He praised her work.,他讚美她的工作。
precious,/ˈprɛʃ.əs/,adj.,珍貴的,The diamond is precious.,鑽石很珍貴。
president,/ˈprɛz.ɪ.dənt/,n.,總統,He is the company president.,他是公司總裁。
pressure,/ˈprɛʃ.ər/,n.,壓力,He feels a lot of pressure.,他感到很大的壓力。
priest,/priːst/,n.,牧師,The priest gave a sermon.,牧師講了一篇講道。
primary,/ˈpraɪ.mɛr.i/,adj.,主要的,Education is a primary concern.,教育是主要關注點。
principal,/ˈprɪn.sɪ.pəl/,n.,校長,The principal addressed the students.,校長向學生講話。
principle,/ˈprɪn.sɪ.pəl/,n.,原則,He follows the principle of honesty.,他遵循誠實的原則。
print,/prɪnt/,v.,打印,He printed the document.,他打印了文件。
printer,/ˈprɪn.tər/,n.,打印機,The printer is out of ink.,打印機沒墨水了。
private,/ˈpraɪ.vət/,adj.,私人的,It is a private matter.,這是一個私人問題。
produce,/prəˈdjuːs/,v.,生產,The factory produces cars.,工廠生產汽車。
production,/prəˈdʌk.ʃən/,n.,生產,The production is efficient.,生產是高效的。
professor,/prəˈfɛs.ər/,n.,教授,He is a university professor.,他是大學教授。
progress,/ˈprəʊ.ɡrɛs/,n.,進步,He made progress in his studies.,他在學業上取得了進步。
project,/ˈprɒdʒ.ɛkt/,n.,項目,The project is challenging.,這個項目很有挑戰性。
promise,/ˈprɒm.ɪs/,v.,承諾,He promised to help.,他承諾幫忙。
pronounce,/prəˈnaʊns/,v.,發音,He can pronounce the word correctly.,他能正確發音這個詞。
protect,/prəˈtɛkt/,v.,保護,He protects his family.,他保護他的家人。
provide,/prəˈvaɪd/,v.,提供,She provides excellent service.,她提供優質服務。
pump,/pʌmp/,n.,泵,He used a pump to fill the tire.,他用泵給輪胎充氣。
punish,/ˈpʌn.ɪʃ/,v.,懲罰,He was punished for his mistake.,他因錯誤受到懲罰。
purpose,/ˈpɜːr.pəs/,n.,目的,The purpose is clear.,目的很明確。
purse,/pɜːrs/,n.,錢包,She lost her purse.,她丟了錢包。
puzzle,/ˈpʌz.əl/,n.,拼圖,He enjoys solving puzzles.,他喜歡解拼圖。
quit,/kwɪt/,v.,退出,He decided to quit his job.,他決定辭職。
railroad,/ˈreɪl.rəʊd/,n.,鐵路,The railroad is long.,鐵路很長。
raincoat,/ˈreɪn.kəʊt/,n.,雨衣,He wore a raincoat in the rain.,他在雨中穿著雨衣。
rare,/reər/,adj.,稀有的,The book is rare.,這本書很稀有。
rather,/ˈrɑː.ðər/,adv.,寧可,She would rather stay home.,她寧可待在家裡。
reach,/riːtʃ/,v.,到達,He reached the top of the mountain.,他到達了山頂。
realize,/ˈriː.ə.laɪz/,v.,意識到,He realized his mistake.,他意識到了他的錯誤。
reason,/ˈriː.zən/,n.,原因,The reason is clear.,原因很明顯。
receive,/rɪˈsiːv/,v.,接收,He received a letter.,他收到了一封信。
record,/ˈrɛk.ɔːrd/,v.,記錄,He recorded the conversation.,他記錄了對話。
recover,/rɪˈkʌv.ər/,v.,恢復,He is recovering from the illness.,他正在從疾病中恢復。
rectangle,/ˈrɛk.tæŋ.ɡəl/,n.,長方形,The shape is a rectangle.,這個形狀是長方形。
recycle,/riːˈsaɪ.kəl/,v.,回收,He recycles plastic bottles.,他回收塑料瓶。
refuse,/rɪˈfjuːz/,v.,拒絕,He refused to help.,他拒絕幫忙。
regret,/rɪˈɡrɛt/,v.,後悔,He regrets his decision.,他後悔他的決定。
regular,/ˈrɛɡ.jə.lər/,adj.,規律的,The meeting is regular.,會議是定期的。
reject,/rɪˈdʒɛkt/,v.,拒絕,He rejected the offer.,他拒絕了這個提議。
relative,/ˈrɛl.ə.tɪv/,n.,親戚,She visited her relatives.,她拜訪了她的親戚。
remind,/rɪˈmaɪnd/,v.,提醒,He reminded her of the appointment.,他提醒她約會。
rent,/rɛnt/,v.,租,He rents an apartment.,他租了一間公寓。
repair,/rɪˈpeər/,v.,修理,He repaired the broken chair.,他修理了斷了的椅子。
report,/rɪˈpɔːrt/,v.,報告,He reported the incident.,他報告了這起事件。
respect,/rɪˈspekt/,n.,尊重,He has respect for his elders.,他尊重長輩。
responsible,/rɪˈspɒn.sə.bəl/,adj.,負責的,He is a responsible person.,他是一個負責的人。
result,/rɪˈzʌlt/,n.,結果,The result is positive.,結果是積極的。
return,/rɪˈtɜːrn/,v.,返回,He returned the book.,他歸還了書。
review,/rɪˈvjuː/,v.,回顧,He reviewed the document.,他回顧了文件。
revise,/rɪˈvaɪz/,v.,修訂,He revised the report.,他修訂了報告。
rob,/rɒb/,v.,搶劫,He robbed the bank.,他搶劫了銀行。
role,/rəʊl/,n.,角色,She plays an important role.,她扮演了一個重要角色。
roof,/ruːf/,n.,屋頂,The roof is leaking.,屋頂漏水了。
root,/ruːt/,n.,根,The tree has deep roots.,這棵樹有深根。
rub,/rʌb/,v.,摩擦,He rubbed his hands together.,他搓了搓手。
rubber,/ˈrʌb.ər/,n.,橡膠,The eraser is made of rubber.,橡皮擦是橡膠做的。
rude,/ruːd/,adj.,粗魯的,His behavior was rude.,他的行為很粗魯。
ruin,/ˈruː.ɪn/,v.,毀壞,The storm ruined the crops.,風暴毀壞了農作物。
rush,/rʌʃ/,v.,趕緊,She rushed to the hospital.,她趕緊去醫院。
safety,/ˈseɪf.ti/,n.,安全,Safety is important.,安全很重要。
sailor,/ˈseɪ.lər/,n.,水手,He is a skilled sailor.,他是一位技術嫻熟的水手。
sample,/ˈsæm.pəl/,n.,樣本,She took a sample of the water.,她取了一個水樣本。
sand,/sænd/,n.,沙子,The beach is covered in sand.,海灘上覆蓋著沙子。
satisfy,/ˈsæt.ɪs.faɪ/,v.,滿足,The meal satisfied his hunger.,這頓飯滿足了他的飢餓。
saucer,/ˈsɔː.sər/,n.,茶碟,She put the cup on the saucer.,她把杯子放在茶碟上。
scarf,/skɑːrf/,n.,圍巾,She wore a warm scarf.,她戴了一條暖和的圍巾。
scene,/siːn/,n.,場景,The movie scene was dramatic.,電影場景很戲劇化。
scenery,/ˈsiː.nər.i/,n.,風景,The scenery is beautiful.,風景很美麗。
scientist,/ˈsaɪ.ən.tɪst/,n.,科學家,He is a famous scientist.,他是一位著名的科學家。
score,/skɔːr/,n.,得分,The team's score is high.,這支隊伍的得分很高。
seafood,/ˈsiː.fuːd/,n.,海鮮,She loves eating seafood.,她喜歡吃海鮮。
search,/sɜːrtʃ/,v.,搜尋,He searched for his keys.,他找他的鑰匙。
secondary,/ˈsɛk.ən.dri/,adj.,次要的,It is a secondary issue.,這是一個次要問題。
secret,/ˈsiː.krɪt/,n.,秘密,She kept the secret.,她保守了秘密。
section,/ˈsɛk.ʃən/,n.,部分,He read a section of the book.,他讀了書的一部分。
seek,/siːk/,v.,尋找,He seeks the truth.,他尋找真相。
seem,/siːm/,v.,似乎,She seems happy.,她看起來很開心。
select,/sɪˈlekt/,v.,選擇,He selected the best option.,他選擇了最好的選項。
selfish,/ˈsɛl.fɪʃ/,adj.,自私的,His behavior is selfish.,他的行為很自私。
semester,/sɪˈmɛs.tər/,n.,學期,The semester is almost over.,這個學期快結束了。
sense,/sɛns/,n.,感覺,He has a good sense of humor.,他有很好的幽默感。
servant,/ˈsɜːr.vənt/,n.,僕人,She is a loyal servant.,她是一位忠誠的僕人。
serve,/sɜːrv/,v.,服務,He serves the community.,他服務社區。
service,/ˈsɜːr.vɪs/,n.,服務,The service is excellent.,服務很優質。
sheet,/ʃiːt/,n.,床單,She changed the bed sheet.,她換了床單。
shelf,/ʃɛlf/,n.,架子,He put the books on the shelf.,他把書放在架子上。
shoot,/ʃuːt/,v.,射擊,He shoots the target.,他射擊目標。
shore,/ʃɔːr/,n.,海岸,The shore is beautiful.,海岸很美麗。
shower,/ˈʃaʊ.ər/,n.,淋浴,She took a hot shower.,她洗了個熱水澡。
